Year,TRIFD,FRS_ID,Facility_Name,Street_Address,City,County,State,ZIP,Latitude,Longitude,Horizontal_Datum,Parent_Co_Name,Standard_Parent_Co_Name,Federal_Facilty,Industry_Sector_Code,Industry_Sector,Doc_Ctrl_Num,Chemical,Elemental_Metal_Included,Clean_air_act_chemical,Classification,Metal,Metal_Category,Carcinogen,Unit_of_measure,Fugitive_air,Stack_air,Water,Underground,Underground_CL_I,Underground_C_II-V,LANDFILLS,RCRA_C_Landfills,Other_Landfills,Surface_Impndmt,RCRA_Surface_IM,Other_Surface_I,Other_Disposal,On_Site_Release_Total,POTW_Total_Transfers,Off_Site_Release_Total,Off_Site_Recycled_Total,Off_Site_Energy_Recovery_T,Off_Site_Treated_Total,Unclassified,Total_Transfer,Total_Releases,Releases
1987,75238SNDNN10710,1.10001E+11,SANDENVENDO AMERICA,10710 SANDEN DR,DALLAS,DALLAS,TX,75238,32.89583,-96.69393,NAD83,NA,NA,NO,333,Machinery,1.38701E+12,Freon 113 (CFC-113),NO,NO,TRI,NO,Non_Metal,NO,Pounds,138184,0,0,0,0,0,0,0,0,0,0,0,0,138184,0,0,19872,0,0,0,19872,138184,0
1987,77590MRTHNFOOTO,1.10057E+11,MARATHON PETROLEUM CO LP (PART),502 10TH ST S,TEXAS CITY,GALVESTON,TX,77590,29.379167,-94.909444,NAD83,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,NO,324,Petroleum,1.38701E+12,Phosphoric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,79415TXSNS2301N,1.1E+11,X-FAB TEXAS INC,2301 N UNIVERSITY AVE,LUBBOCK,LUBBOCK,TX,79415,33.629444,-101.870834,NAD83,NA,NA,NO,334,Computers and Electronic Products,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,78112LPHNT20680,1.10002E+11,ALPHA INTERMEDIATES CORP,20680 LAMM RD,ELMENDORF,BEXAR,TX,78112,29.212874,-98.407282,NAD83,NA,,NO,325,Chemicals,1.38701E+12,Benzyl chloride,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,75702LGLRL1702E,1.1E+11,DELEK TYLER REFINERY,1702 E COMMERCE ST,TYLER,SMITH,TX,75702,32.362643,-95.280179,NAD83,DELEK US HOLDINGS INC,DELEK US HOLDINGS INC,NO,324,Petroleum,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,78408STHWS1700N,1.10038E+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,27.801778,-97.423972,NAD83,KOCH INDUSTRIES INC,KOCH INDUSTRIES INC,NO,324,Petroleum,1.38701E+12,Ethylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,4900,3500,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,8400,0
1987,77536WRGRC739BA,1.1E+11,GEO SPECIALTY CHEMICALS,739 INDEPENDENCE PKWY (FORMERLY BATTLEGROUND RD),DEER PARK,HARRIS,TX,77536,29.71852,-95.08968,NAD83,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS INC,NO,325,Chemicals,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,263,0,0,73700,0,0,0,0,0,0,0,0,0,73963,0,1,0,0,0,0,1,73964,0
1987,77029MRCNN8501E,1.10064E+11,REXAM BEVERAGE CAN CO RE HOUSTON FACILITY,8501 E FWY,HOUSTON,HARRIS,TX,77029,29.778554,-95.275428,NAD83,REXAM BEVERAGE CAN CO,,NO,332,Fabricated Metals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77507HLDRT10010,1.1E+11,HALDOR TOPSOE INC,10010 BAYPORT RD,PASADENA,HARRIS,TX,77507,29.61225,-95.05782,NAD83,HALDOR TOPSOE/ AS,HALDOR TOPSOE/ AS,NO,325,Chemicals,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,2426,8827,0,0,0,0,0,0,0,0,0,0,0,11253,250,22000,0,0,250,0,22250,33253,0
1987,77507CMRCS5757U,1.1E+11,SYNGENTA CROP PROTECTION - BAY PORT SITE,5757 UNDERWOOD RD,PASADENA,HARRIS,TX,77507,29.62558,-95.08701,NAD83,SYNGENTA AG,,NO,325,Chemicals,1.38701E+12,Certain glycol ethers,NO,YES,TRI,NO,May contain metal,NO,Pounds,5430,1100,0,0,0,0,0,0,0,0,0,0,0,6530,141550,0,0,0,141550,0,141550,6530,0
1987,78408CHMPL1801N,1.10001E+11,CITGO REFINING & CHEMICALS CO LP EAST PLANT,1801 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,27.80962,-97.425869,NAD83,PDV HOLDING INC.,PDV HOLDING INC,NO,324,Petroleum,1.38701E+12,Diethanolamine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,0,0,0,0,2800000,2800000,0
1987,77902DPNTVOLDBL,1.10071E+11,DOW VICTORIA SITE,2697 OLD BLOOMINGTON RD N,VICTORIA,VICTORIA,TX,77905,28.678574,-96.951973,NAD83,DOW INC.,DOW INC,NO,325,Chemicals,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,YES,Metal complound categories,NO,Pounds,0,1170,590,9300,0,0,3560,0,0,7210,0,0,0,21830,0,0,0,0,0,0,0,21830,0
1987,75501LMXML300AL,1.10019E+11,TCI TEXARKANA INC.,300 ALUMAX ROAD,NASH,BOWIE,TX,75569,33.450707,-94.134356,NAD83,TA CHEN INTERNATIONAL INC,TA CHEN INTERNATIONAL INC,NO,331,Primary Metals,1.38701E+12,Methyl isobutyl ketone,NO,YES,TRI,NO,Non_Metal,YES,Pounds,250,2280,0,0,0,0,0,0,0,0,0,0,0,2530,0,0,5195,0,0,0,5195,2530,0
1987,79912BRDRSVINTO,1.10001E+11,VINTON STEEL LLC,I-10 & VINTON RD,VINTON,EL PASO,TX,79835,31.96534,-106.585052,NAD83,NA,NA,NO,331,Primary Metals,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77541SCHNC702FM,1.1E+11,SI GROUP INC,702 FM 523,FREEPORT,BRAZORIA,TX,77541,28.9744,-95.34453,NAD83,SI GROUP INC,SI GROUP INC,NO,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,12346,4092,0,0,0,0,0,0,0,0,0,0,0,16438,0,250,0,0,60224,0,60474,16688,0
1987,77028RSSLL4004H,1.10001E+11,MAUSER CORP.,4004 HOMESTEAD RD,HOUSTON,HARRIS,TX,77028,29.79642,-95.30175,NAD83,NA,MAUSER CORP,NO,332,Fabricated Metals,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,9640,0,0,0,0,0,0,0,0,0,0,0,9640,0,0,0,0,12400,0,12400,9640,0
1987,78410CCPCC1501M,1.1E+11,EQUISTAR CHEMICALS LP,1501 MCKINZIE RD,CORPUS CHRISTI,NUECES,TX,78410,27.81,-97.593611,NAD83,LYONDELLBASELL INDUSTRIES,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,3500,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,0
1987,77590MRTHNFOOTO,1.10057E+11,MARATHON PETROLEUM CO LP (PART),502 10TH ST S,TEXAS CITY,GALVESTON,TX,77590,29.379167,-94.909444,NAD83,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,NO,324,Petroleum,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,69000,0,0,0,0,0,0,0,0,0,0,0,69000,0,244000,0,0,0,0,244000,313000,0
1987,79120SRCNCHWY13,1.10001E+11,ASARCO LLC AMARILLO COPPER REFINERY,7001 STATE HWY 136,AMARILLO,POTTER,TX,79108,35.284533,-101.730042,NAD83,AMERICAS MINING CORP,AMERICAS MINING CORP,NO,331,Primary Metals,1.38701E+12,Lead compounds,NO,YES,PBT,YES,Metal complound categories,NO,Pounds,250,1300,0,250,0,0,0,0,0,0,0,0,250,2300,0,0,0,0,0,0,0,2300,0
1987,77805LNCXX615CA,1.1E+11,NEW ALENCO WINDOWS LTD,615 CARSON ST,BRYAN,BRAZOS,TX,77801,30.6424,-96.37142,NAD83,CORNERSTONE BUILDING BRANDS,CORNERSTONE BUILDING BRANDS,NO,331,Primary Metals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76017SPCLT1014C,1.1E+11,SPECIALTY COATINGS CORP,1014 COMMERCIAL BLVD N,ARLINGTON,TARRANT,TX,76001,32.62209,-97.12782,NAD83,NA,,NO,325,Chemicals,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,1000,0,750,0,0,0,0,750,1750,0
1987,77017MBLCH9822L,1.1E+11,INVISTA HOUSTON,9822 LA PORTE FWY,HOUSTON,HARRIS,TX,77017,29.706248,-95.251079,NAD83,KOCH INDUSTRIES INC,KOCH INDUSTRIES INC,NO,325,Chemicals,1.38701E+12,Chlorine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,2600,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,2600,0
1987,77506CRWNC111RE,1.1E+11,PASADENA REFINING SYSTEM INC,111 RED BLUFF RD,PASADENA,HARRIS,TX,77506,29.724131,-95.207454,NAD83,CHEVRON USA INC (CUSA),CHEVRON USA INC (CUSA),NO,324,Petroleum,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,7000,0
1987,75222DBSCH8770S,1.10005E+11,DIVERSEY CORP,8770 S CENTRAL EXP,DALLAS,DALLAS,TX,752417502,32.69716,-96.74349,NAD83,DIVERSEY CORP,,NO,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,75934CHMPNFARMR,1.10071E+11,CAMDEN PLYWOOD & LUMBER,20125 E FM 942,CAMDEN,POLK,TX,75934,30.916,-94.73825,NAD83,KOCH INDUSTRIES INC,KOCH INDUSTRIES INC,NO,321,Wood Products,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76110GWNTR1800P,1.1E+11,TRINKOTE INDUSTRIAL FINISHES INC,1800 PARK PL AVE,FORT WORTH,TARRANT,TX,76110,32.72578,-97.34594,NAD83,TRINKOTE INDUSTRIAL FINISHES INC,TRINKOTE INDUSTRIAL FINISHES INC,NO,325,Chemicals,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,700,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,700,0
1987,75501LMXML300AL,1.10019E+11,TCI TEXARKANA INC.,300 ALUMAX ROAD,NASH,BOWIE,TX,75569,33.450707,-94.134356,NAD83,TA CHEN INTERNATIONAL INC,TA CHEN INTERNATIONAL INC,NO,331,Primary Metals,1.38701E+12,Aluminum (fume or dust),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,750,30600,750,0,0,0,0,0,0,0,0,0,250,32350,0,0,0,0,0,0,0,32350,0
1987,75041CLBNC2305S,1.1E+11,ECOLAB INC.,2305 SHERWIN ST,GARLAND,DALLAS,TX,75041,32.8896,-96.66861,NAD83,NA,ECOLAB INC,NO,325,Chemicals,1.38701E+12,Phosphoric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76065CHPRR300WA,1.1E+11,CHAPARRAL STEEL MIDLOTHIAN LP,300 WARD RD,MIDLOTHIAN,ELLIS,TX,76065,32.458249,-97.036607,NAD83,GERDAU USA INC,GERDAU USA INC,NO,331,Primary Metals,1.38701E+12,Lead,NO,NO,PBT,YES,Elemental metals,YES,Pounds,8100,27000,0,0,0,0,1100000,0,0,0,0,0,0,1135100,0,0,0,0,16000,0,16000,1135100,0
1987,77588SLVNT4704S,1.1E+11,SOLVCHEM INC. - PEARLAND FACILITY,1904 MYKAWA RD,PEARLAND,BRAZORIA,TX,77581,29.57343,-95.29587,NAD83,SEMPRE AVANT LLC,SEMPRE AVANT LLC,NO,4246,Chemical Wholesalers,1.38701E+12,Methyl isobutyl ketone,NO,YES,TRI,NO,Non_Metal,YES,Pounds,50,457,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,507,0
1987,75505NWCRT3200C,1.10001E+11,NEWCOURT INC,3200 CT ST,TEXARKANA,BOWIE,TX,75501,33.41831,-94.08265,NAD83,NA,,NO,332,Fabricated Metals,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,12812,0,0,0,0,0,0,0,0,0,0,0,0,12812,0,0,0,0,0,0,0,12812,0
1987,78218BKRLT6110R,1.10002E+11,FLEXCON INDUSTRIAL LLC,6110 RITTIMAN RD,SAN ANTONIO,BEXAR,TX,78218,29.48255,-98.36883,NAD83,FLEXCON HOLDINGS TRUST,FLEXCON HOLDINGS TRUST,NO,333,Machinery,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77480PHLLPSH35A,1.10007E+11,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,29.070847,-95.750363,NAD83,PHILLIPS 66 CO,PHILLIPS 66 CO,NO,324,Petroleum,1.38701E+12,Xylene (mixed isomers),NO,YES,TRI,NO,Non_Metal,NO,Pounds,8800,12000,0,0,0,0,0,0,0,0,0,0,0,20800,0,71000,0,0,0,0,71000,91800,0
1987,75902CHMPNHIGHW,1.10006E+11,ABITIBI CONSOLIDATED CORP LUFKIN MILL,3331 E HWY 103,LUFKIN,ANGELINA,TX,75901,31.36287,-94.679583,NAD83,ABITIBI CONSOLIDATED INC,,NO,322,Paper,1.38701E+12,Sodium sulfate (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,18330000,0,0,0,12100,0,0,0,0,0,0,18342100,0,0,0,0,0,0,0,18342100,0
1987,77229ZTCMN12433,1.1E+11,AZZ GALVANIZING SERVICES-HOUSTON,7407 C E KING PKWY,HOUSTON,HARRIS,TX,77044,29.832649,-95.211053,NAD83,AZZ INC,AZZ INC,NO,332,Fabricated Metals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,34012,0,0,0,0,34012,34262,0
1987,79760LPSPR2400S,1.10067E+11,FLINT HILLS RESOURCES LP,2505 S GRANDVIEW,ODESSA,ECTOR,TX,79766,31.825,-102.329722,NAD83,FLINT HILLS RESOURCES LP,,NO,325,Chemicals,1.38701E+12,Vinyl acetate,NO,YES,TRI,NO,Non_Metal,YES,Pounds,6700,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,0,0,0,0,0,0,6700,0
1987,77012HLLPT9701M,1.1E+11,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,YES,Metal complound categories,NO,Pounds,2600,0,250,0,0,0,0,0,0,0,0,0,0,2850,0,1750,0,0,0,0,1750,4600,0
1987,77641QNTMCWESTH,1.10008E+11,EQUISTAR CHEMICALS LP PORT ARTHUR PLANT,HWY 73 W,PORT ARTHUR,JEFFERSON,TX,77641,29.868333,-93.995833,NAD83,EQUISTAR CHEMICALS LP,,NO,325,Chemicals,1.38701E+12,Ethylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,221267,244916,0,0,0,0,0,0,0,0,0,0,0,466183,0,0,0,0,0,0,0,466183,0
1987,77704DPNTBSTATE,1.10034E+11,THE DOW CHEMICAL CO - BEAUMONT ANILINE,5470 N TWIN CITY HWY,NEDERLAND,JEFFERSON,TX,77627,30.014764,-94.028837,NAD83,DOW INC,DOW INC,NO,325,Chemicals,1.387E+12,Chlorine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,200,3600,10000,0,0,0,0,0,0,0,0,0,0,13800,0,0,0,0,0,0,0,13800,0
1987,77520MBYCR8500W,1.1E+11,COVESTRO LLC,8500 W BAY RD MS-21,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,NAD83,COVESTRO LLC,COVESTRO LLC,NO,325,Chemicals,1.38701E+12,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,25000,4400,0,0,0,0,0,0,0,0,0,0,0,29400,0,13000,0,0,0,0,13000,42400,0
1987,75146MRPNC945EA,1.1E+11,AMREP INC LANCASTER,945 E PLEASANT RUN RD,LANCASTER,DALLAS,TX,75146,32.60399,-96.74142,NAD83,AMREP INC,,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,100,100,0
1987,77530RCCHM2502S,1.1E+11,LYONDELL CHEMICAL CO,2502 SHELDON RD,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,NAD83,LYONDELLBASELL FINANCE CO,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,1100,850,0,1900000,0,0,0,0,0,0,0,0,0,1901950,0,0,0,0,330,0,330,1901950,0
1987,77506PHLLP1400J,1.1E+11,CHEVRON PHILLIPS CHEMICAL CO - PASADENA PLASTICS COMPLEX,1400 JEFFERSON RD,PASADENA,HARRIS,TX,77506,29.731,-95.189,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,CHEVRON PHILLIPS CHEMICAL CO LLC,NO,325,Chemicals,1.38701E+12,Styrene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,3300,8100,0,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,11400,0
1987,77536CCDNT1000T,1.10044E+11,OXY VINYLS LP DEER PARK CAUSTIC,1000 TIDAL RD,DEER PARK,HARRIS,TX,77536,29.72613,-95.10802,NAD83,OCCIDENTAL PETROLEUM CORP,OCCIDENTAL PETROLEUM CORP,NO,325,Chemicals,1.38701E+12,Chloroform,NO,YES,TRI,NO,Non_Metal,YES,Pounds,4300,0,0,0,0,0,0,0,0,0,0,0,0,4300,0,0,0,0,250,0,250,4300,0
1987,77656PLPPPPOBOX,1.10071E+11,WESTROCK TEXAS LP,1913 FM 105,EVADALE,JASPER,TX,77615,30.3387,-94.06635,NAD83,WESTROCK CO,WESTROCK CO,NO,322,Paper,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77507RCCHM10801,1.1E+11,LYONDELL CHEMICAL CO BAYPORT FACILITY,10801 CHOATE RD,PASADENA,HARRIS,TX,77507,29.61,-95.05,NAD83,LYONDELLBASELL INDUSTRIES,LYONDELLBASELL FINANCE CO,NO,325,Chemicals,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,120000,5400,0,0,0,0,0,0,0,0,0,0,0,125400,170000,0,0,0,170000,0,170000,125400,0
1987,75050NTNLS1164N,1.1E+11,NATIONAL STARCH & CHEMICAL CO,1164 N GREAT SW PKY,GRAND PRAIRIE,TARRANT,TX,75050,32.774706,-97.042239,NAD83,NATIONAL STARCH & CHEMICAL CO,,NO,325,Chemicals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,500,250,250,0,0,250,0,500,750,0
1987,77651TXCCHHWY36,1.10001E+11,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,6001 HWY 366,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,NAD83,HUNTSMAN INTERNATIONAL LLC,INDORAMA VENTURES USA HOLDINGS LP,NO,325,Chemicals,1.38701E+12,Ethylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,27000,41000,0,0,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,0,0,68000,0
1987,75928LSNPCRT1XX,1.10001E+11,GEORGIA-PACIFIC CORP BON WIER PLYWOOD,RT 1 BOX 104 HWY 363 E,BON WIER,NEWTON,TX,75928,30.718253,-93.694749,NAD83,GEORGIA-PACIFIC CORP,,NO,321,Wood Products,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77641TXCPRSAVAN,1.10002E+11,TEXACO INC RESEARCH & DEVELOPMENT,4545 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.900986,-93.968955,NAD83,TEXACO INC,,NO,324,Petroleum,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500,0
1987,77640TXCRFNORTH,1.1E+11,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.883333,-93.958333,NAD83,ARAMCO SERVICES CO,ARAMCO SERVICES CO,NO,324,Petroleum,1.38701E+12,Ammonia,NO,NO,TRI,NO,Non_Metal,NO,Pounds,1640000,26400,721000,0,0,0,0,0,0,0,0,0,0,2387400,0,0,0,0,0,0,0,2387400,0
1987,78408STHWS1700N,1.10038E+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,27.801778,-97.423972,NAD83,KOCH INDUSTRIES INC,KOCH INDUSTRIES INC,NO,324,Petroleum,1.38701E+12,Cyclohexane,NO,NO,TRI,NO,Non_Metal,NO,Pounds,1600,2000,80,0,0,0,0,0,0,0,0,0,0,3680,0,210,0,0,0,0,210,3890,0
1987,76104JSTNB610WD,1.10002E+11,JUSTIN BOOT CO,610 W DAGGETT,FORT WORTH,TARRANT,TX,761041199,32.742062,-97.330899,NAD83,JUSTIN INDUSTRIES INC,,NO,316,Leather,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,13000,0
1987,76117LNNXN4900A,1.10064E+11,LENNOX INDUSTRIES INC SOUTHWEST DIV,4900 AIRPORT FWY,FORT WORTH,TARRANT,TX,761171038,32.77896,-97.27849,NAD83,LENNOX INTERNATIONAL INC,,NO,333,Machinery,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77414HCHSTPOBOX,1.10031E+11,CELANESE LTD BAY CITY PLANT,2001 FM 3057,BAY CITY,MATAGORDA,TX,77414,28.861921,-96.020763,NAD83,CELANESE CORP,CELANESE CORP,NO,325,Chemicals,1.38701E+12,Ammonia,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77073HBSSN1413R,1.1E+11,HOBAS PIPE USA INC.,1413 E RICHEY RD,HOUSTON,HARRIS,TX,77073,29.99744,-95.38429,NAD83,NA,NA,NO,326,Plastics and Rubber,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,45000,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0
1987,77640TXCRFNORTH,1.1E+11,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.883333,-93.958333,NAD83,ARAMCO SERVICES CO,ARAMCO SERVICES CO,NO,324,Petroleum,1.38701E+12,Propylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,88500,83100,750,0,0,0,0,0,0,0,0,0,0,172350,0,0,0,0,0,0,0,172350,0
1987,77520MBYCR8500W,1.1E+11,COVESTRO LLC,8500 W BAY RD MS-21,BAYTOWN,CHAMBERS,TX,77523,29.7575,-94.903056,NAD83,COVESTRO LLC,COVESTRO LLC,NO,325,Chemicals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,9300,20000,0,0,0,0,0,0,0,0,0,0,0,29300,0,13000,0,0,0,0,13000,42300,0
1987,77541THDWCBUILD,1.10008E+11,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,DOW INC,NO,325,Chemicals,1.38701E+12,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,Metal complound categories,NO,Pounds,0,0,3400,0,0,0,22000,0,0,0,0,0,0,25400,0,0,0,0,0,0,0,25400,0
1987,78362DPNTCHIGHW,1.10001E+11,THE CHEMOURS CO,HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.875556,-97.244722,NAD83,THE CHEMOURS CO,THE CHEMOURS CO,NO,325,Chemicals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,1602,4247,0,0,0,0,0,0,0,0,0,0,52,5901,0,1864,0,0,77,0,1941,7765,0
