1. YEAR,2. TRIFD,3. FRS_ID,4. FACILITY_NAME,5. STREET_ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT_CO_NAME,16. PARENT CO DB NUM,17. STANDARD_PARENT_CO_NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY_SECTOR_CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
1987,79007KRLYG14MIS,1.10002E+11,KERLEY AG INC,14 MILES SW ON CHANNING HWY,BORGER,HUTCHINSON,TX,79007,,,35.720284,-101.245574,NAD83,TESSENDERLO KERLEY INC,174179119,,1.10002E+11,,,NO,325,Chemicals,2873,NA,,,,,325311,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77041BYLSG5910C,1.1E+11,NORTH AMERICAN GALVANIZING CO HOUSTON,5910 CUNNINGHAM RD,HOUSTON,HARRIS,TX,77041,,,29.85418,-95.58148,NAD83,KINARK CORP,008841058,,1.1E+11,,,NO,332,Fabricated Metals,3479,NA,,,,,332812,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,0,0,0,0,0,0,0,0,788130,0,0,0,0,0,0,0,0,0,0,0,0,0,788130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788130,791769,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78469VLRRF5900U,1.10065E+11,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,,,27.81775,-97.482552,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,1.1E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,3200,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77805PNNWL201WD,1.1E+11,ATOFINA CHEMICALS INC,201 W DODGE ST,BRYAN,BRAZOS,TX,77801,,,30.6579,-96.3732,NAD83,ATOFINA CHEMICALS INC,002290773,,1.1E+11,,,NO,325,Chemicals,2879,,,,,,325320,,,,,,1.38701E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNCH3525D,1.1E+11,EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),3525 DECKER DR,BAYTOWN,HARRIS,TX,77520,,,29.73934,-95.022404,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.1E+11,,,NO,325,Chemicals,2869,NA,,,,,325110,,,,,,1.38701E+12,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2000,610,14,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77292NTRNT6001A,1.1E+11,INTERNATIONAL PAINT LLC,6001 ANTOINE DR,HOUSTON,HARRIS,TX,77091,,,29.85515,-95.47341,NAD83,AKZO NOBEL INC,062999347,AKZO NOBEL INC,1.1E+11,NA,,NO,325,Chemicals,INVA,,,,,,325510,,,,,,1.38701E+12,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1461,750,0,0,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,0,0,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,7435,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79415TXSNS2301N,1.1E+11,X-FAB TEXAS INC,2301 N UNIVERSITY AVE,LUBBOCK,LUBBOCK,TX,79415,,,33.629444,-101.870834,NAD83,NA,,NA,1.1E+11,X-FAB SIL,,NO,334,Computers and Electronic Products,3674,3573,,,,,334413,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,525,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75846NCRSTHWY79,1.10008E+11,NUCOR STEEL - JEWETT TEXAS DIV,8812 HWY 79 W,JEWETT,LEON,TX,75846,,,31.354802,-96.165199,NAD83,NUCOR CORP,003446796,NUCOR CORP,1.10008E+11,NA,,NO,331,Primary Metals,INVA,,,,,,331111,,,,,,1.38701E+12,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,160560,0,0,0,160560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160560,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77413CRGBK1918B,1.1E+11,CRAIG BAKER MARBLE CO. INC.,1918 BAKER RD,HOUSTON,HARRIS,TX,77094,,,29.7596,-95.7042,NAD83,NA,,NA,1.1E+11,NA,,NO,325,Chemicals,3079,3088,,,,,325991,,,,,,1.38701E+12,Acetone,NO,0000067641,67-64-1,4309,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,33120,0,0,0,0,0,0,0,0,0,0,0,0,0,33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33120,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77515MLLNC1111S,1.10002E+11,MALLINCKRODT MEDICAL INC INTERVENTIONAL PRODUCTS PLANT,1111 S VELASCO,ANGLETON,BRAZORIA,TX,77515,,,29.150261,-95.4302,NAD83,MALLINCKRODT GROUP INC,047021092,,1.10002E+11,,,NO,339,Miscellaneous Manufacturing,3841,NA,,,,,339112,,,,,,1.38701E+12,Freon 113 (CFC-113),NO,0000076131,76-13-1,6148,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77598GFCHMPOBOX,1.10001E+11,ISP TECHNOLOGIES INC,4501 ATTWATER AVE,TEXAS CITY,GALVESTON,TX,77590,,,29.428586,-94.968558,NAD83,ASHLAND INC,080333866,ASHLAND LLC,1.10001E+11,NA,,NO,325,Chemicals,2869,,,,,,325120,,,,,,1.38701E+12,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0,0,5,16000,0,0,0,0,0,0,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77045HCSWD12229,1.10009E+11,INTERNATIONAL FOREST PRODUCTS LLC,12229 ALMEDA RD,HOUSTON,HARRIS,TX,77045,,,29.6328,-95.4114,NAD83,TREECON RESOURCES INC.,002562866,TREECON RESOURCES INC,1.10009E+11,NA,,NO,321,Wood Products,2491,,,,,,321114,,,,,,1.38701E+12,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79008PHLLP2MILE,1.10042E+11,CHEVRON PHILLIPS CHEMICAL CO LP BORGER PLANT,SPUR 119 E,BORGER,HUTCHINSON,TX,79007,,,35.6995,-101.353083,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,1.10042E+11,NA,,NO,325,Chemicals,2869,2821,,,,,325199,,,,,,1.38701E+12,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,13000,2600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75247CNVRT5117N,1.10002E+11,ZENECA SPECIALTY INKS CONVERTERS INKS,5117 NORWOOD RD,DALLAS,DALLAS,TX,75247,,,32.81127,-96.88967,NAD83,ZENECA INC,054718580,,1.10002E+11,,,NO,325,Chemicals,2893,,,,,,325910,,,,,,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77507CMRCS5757U,1.1E+11,SYNGENTA CROP PROTECTION - BAY PORT SITE,5757 UNDERWOOD RD,PASADENA,HARRIS,TX,77507,,,29.62558,-95.08701,NAD83,SYNGENTA AG,966616633,,1.1E+11,,,NO,325,Chemicals,2879,NA,,,,,325320,,,,,,1.38701E+12,Dichloromethane,NO,0000075092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,730,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75208TLSMN2321B,1.10002E+11,ATLAS MFG CO,2321 BEATRICE ST,DALLAS,DALLAS,TX,75264,,,32.77159,-96.82406,NAD83,ALL TEX CHEMICAL & EQUIPMENT CO,055323638,,1.10002E+11,,,NO,325,Chemicals,,,,,,,325188,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77511MCCHM2MISO,1.10001E+11,INEOS USA LLC - CHOCOLATE BAYOU PLANT,2 MILES S OF INTERSECTION FM2004 & FM2917,ALVIN,BRAZORIA,TX,77511,,,29.413774,-95.263726,NAD83,INEOS US I INC,NA,INEOS USA LLC,1.10001E+11,INEOS LTD,,NO,325,Chemicals,2869,NA,,,,,325110,,,,,,1.38701E+12,Aluminum oxide (fibrous forms),NO,0001344281,1344-28-1,86132,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79998PHLPSNORTH,1.10067E+11,PHELPS DODGE REFINING CORP,6999 N LOOP RD,EL PASO,EL PASO,TX,79915,,,31.76333,-106.38015,NAD83,PHELPS DODGE CORP,001213149,,1.10067E+11,,,NO,331,Primary Metals,3331,NA,,,,,331411,,,,,,1.38701E+12,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77541THDWCBUILD,1.10008E+11,DOW CHEMICAL CO FREEPORT FACILITY,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,TX,775413257,,,28.980147,-95.342272,NAD83,THE DOW CHEMICAL CO,001381581,DOW INC,1.10008E+11,,,NO,325,Chemicals,2812,2813,2819,2821,2822,2865,325199,,,,,,1.38701E+12,"1,1,2,2-Tetrachloroethane",NO,0000079345,79-34-5,7773,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1500,3100,7000,0,0,0,8,0,0,0,0,0,0,0,11608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,0,2500,11608,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77012HLLPT9701M,1.1E+11,VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,,,29.722274,-95.254401,NAD83,VALERO ENERGY CORP,NA,VALERO ENERGY CORP,1.1E+11,NA,,NO,324,Petroleum,2911,NA,,,,,324110,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2696,3110,250,0,0,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,7306,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78343CLNSNONEMI,1.10001E+11,TICONA POLYMERS INC,5738 COUNTY RD 4,BISHOP,NUECES,TX,78343,,,27.569714,-97.83493,NAD83,CELANESE CORP,170204486,CELANESE CORP,1.10001E+11,NA,,NO,325,Chemicals,2869,2821,,,,,325199,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75040CPLXX1500E,1.10001E+11,DYNAMIC DETAILS LP,1500 E HWY 66,GARLAND,DALLAS,TX,750406799,,,32.9106,-96.609308,NAD83,DDI CORP,125125448,,1.10001E+11,,,NO,334,Computers and Electronic Products,3672,NA,,,,,334412,,,,,,1.38701E+12,Freon 113 (CFC-113),NO,0000076131,76-13-1,6148,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77024STHLNPOBOX,1.1E+11,SOUTHLINE METAL PRODUCTS CO,3777 W 12TH ST,HOUSTON,HARRIS,TX,77055,,,29.79119,-95.44926,NAD83,GREIF INC,NA,,1.1E+11,,,NO,332,Fabricated Metals,3412,,,,,,332439,,,,,,1.38701E+12,Methyl ethyl ketone,NO,0000078933,78-93-3,7443,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,97285,0,0,0,0,0,0,0,0,0,0,0,0,97285,0,0,0,0,0,0,0,0,0,0,0,10955,0,0,0,0,0,0,0,0,0,0,10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,19225,108240,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNBY2800D,1.10001E+11,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,775202099,,,29.739444,-95.006944,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.10001E+11,,,NO,324,Petroleum,2911,5171,NA,,,,324110,,,,,,1.38701E+12,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75633TYSNF800EL,1.10001E+11,TYSON POULTRY INC. - CARTHAGE TX PROCESSING PLANT,1484 NE LOOP 436,CARTHAGE,PANOLA,TX,75633,,,32.173061,-94.32492,NAD83,TYSON FOODS INC,006903702,TYSON FOODS INC,1.10001E+11,NA,,NO,311,Food,2016,,,,,,311615,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536WRGRC739BA,1.1E+11,GEO SPECIALTY CHEMICALS,739 INDEPENDENCE PKWY (FORMERLY BATTLEGROUND RD),DEER PARK,HARRIS,TX,77536,,,29.71852,-95.08968,NAD83,GEO SPECIALTY CHEMICALS INC,929483709,GEO SPECIALTY CHEMICALS INC,1.1E+11,NA,,NO,325,Chemicals,2869,,,,,,325199,,,,,,1.38701E+12,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4454,100,220,0,0,0,0,0,0,0,0,0,0,0,4774,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,12074,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77978FRMSPPOBOX,1.10019E+11,FORMOSA PLASTICS CORP TEXAS,201 FORMOSA DR,POINT COMFORT,CALHOUN,TX,77978,,,28.69759,-96.542101,NAD83,FORMOSA PLASTICS CORP USA,039944004,FORMOSA PLASTICS CORP USA,1.10019E+11,NA,,NO,325,Chemicals,2831,,,,,,325211,,,,,,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,250,0,250,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75034STLYS5400P,1.1E+11,STALEY STEEL INC,5400 PRESTON RD,FRISCO,COLLIN,TX,75034,,,33.123555,-96.805433,NAD83,NA,NA,,1.1E+11,,,NO,332,Fabricated Metals,3441,,,,,,332312,,,,,,1.38701E+12,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536SHLLLHIGHW,1.10031E+11,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,,,29.722222,-95.126944,NAD83,SHELL PETROLEUM INC,131489817,SHELL PETROLEUM INC,1.10067E+11,SHELL PLC,,NO,325,Chemicals,2911,2869,2899,,,,325110,,,,,,1.38701E+12,Cumene hydroperoxide,NO,0000080159,80-15-9,8185,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78408CHMPL1801N,1.10001E+11,CITGO REFINING & CHEMICALS CO LP EAST PLANT,1801 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,,,27.80962,-97.425869,NAD83,PDV HOLDING INC.,119272531,PDV HOLDING INC,1.10001E+11,PDVSA PET,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76106MRCWL300NE,1.10002E+11,MURPHY WALL PRODUCTS INC,300 NE 21ST,FORT WORTH,TARRANT,TX,76164,,,32.78272,-97.34673,NAD83,,,,1.10002E+11,,,NO,325,Chemicals,2851,NA,,,,,325510,,,,,,1.38701E+12,Dibutyl phthalate,NO,0000084742,84-74-2,10025,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75238SNDNN10710,1.10001E+11,SANDENVENDO AMERICA,10710 SANDEN DR,DALLAS,DALLAS,TX,75238,,,32.89583,-96.69393,NAD83,NA,,NA,1.10001E+11,,,NO,333,Machinery,3585,NA,,,,,333415,,,,,,1.38701E+12,Freon 113 (CFC-113),NO,0000076131,76-13-1,6148,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,138184,0,0,0,0,0,0,0,0,0,0,0,0,0,138184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872,0,0,0,0,19872,0,0,0,0,0,0,0,0,0,0,0,19872,138184,0,0,0,0,0,0,0,0,0,0,0,0,,,
